Date,SP500_Ret,SP500_HS,SP500_GARCH,BTC_Ret,BTC_HS,BTC_GARCH
8/7/2020,0.000632829,0.038294887,0.017853685,-0.015251902,0.138843202,0.096620665
8/10/2020,0.002738465,0.038294887,0.016227426,0.023565279,0.138843202,0.092782899
8/11/2020,-0.008001055,0.038294887,0.014965015,-0.040161113,0.138843202,0.089973139
8/12/2020,0.013899502,0.038294887,0.01725397,0.015169301,0.138843202,0.094374664
8/13/2020,-0.002049273,0.038294887,0.021781928,0.017048854,0.138843202,0.090058394
8/14/2020,-0.000171897,0.038294887,0.019973189,-0.001296361,0.138843202,0.086355493
8/17/2020,0.002706178,0.038294887,0.018182122,0.040427245,0.138843202,0.081890685
8/18/2020,0.00230074,0.038294887,0.01670996,-0.021709415,0.138843202,0.085961819
8/19/2020,-0.004414123,0.038294887,0.015381346,-0.019617887,0.138843202,0.084852267
8/20/2020,0.003153655,0.038294887,0.015380738,0.010161328,0.138843202,0.083359123
8/21/2020,0.0034352,0.038294887,0.014358677,-0.024361863,0.138843202,0.079461037
8/24/2020,0.009993615,0.038294887,0.013526584,0.015586893,0.138843202,0.080128062
8/25/2020,0.0035899,0.038294887,0.016142296,-0.035306004,0.138843202,0.077303924
8/26/2020,0.010144001,0.038294887,0.015083269,0.010696335,0.138843202,0.082811492
8/27/2020,0.001671646,0.038294887,0.017289338,-0.014463478,0.138843202,0.079157334
8/28/2020,0.006710003,0.038294887,0.015774433,0.019164719,0.138843202,0.07742323
8/31/2020,-0.002197375,0.038294887,0.015797745,0.011912332,0.138843202,0.075977192
9/1/2020,0.007496831,0.038294887,0.014925906,0.024495288,0.138843202,0.073365831
9/2/2020,0.01524905,0.038294887,0.015587277,-0.047599828,0.138843202,0.07402137
9/3/2020,-0.035757594,0.038294887,0.021655373,-0.108024908,0.138843202,0.087264209
9/4/2020,-0.008166281,0.038294887,0.047115818,0.025680959,0.138843202,0.138681296
9/8/2020,-0.028148829,0.038294887,0.043351233,-0.036848697,0.138843202,0.13142474
9/9/2020,0.019944761,0.038294887,0.051848981,0.010879836,0.138843202,0.129348684
9/10/2020,-0.017741246,0.038294887,0.051492223,0.011724295,0.138843202,0.121197978
9/11/2020,0.00053293,0.038294887,0.051003955,0.003638635,0.138843202,0.114102586
9/14/2020,0.012661335,0.038294887,0.04543685,0.026557498,0.138843202,0.107518144
9/15/2020,0.005205786,0.038294887,0.042820548,0.010812511,0.138843202,0.104313192
9/16/2020,-0.004629647,0.038294887,0.03851492,0.016347532,0.138843202,0.099110431
9/17/2020,-0.00844795,0.038294887,0.034970406,-0.002364092,0.138843202,0.095083642
9/18/2020,-0.011245577,0.038294887,0.033100526,-0.000402337,0.138843202,0.090656097
9/21/2020,-0.011638564,0.038294887,0.032859951,-0.045070425,0.138843202,0.086572817
9/22/2020,0.010463016,0.038294887,0.032924288,0.007256945,0.138843202,0.09524259
9/23/2020,-0.024007339,0.038294887,0.031477766,-0.028125829,0.138843202,0.090810626
9/24/2020,0.002983006,0.038294887,0.040832484,0.048936136,0.138843202,0.091759823
9/25/2020,0.015850439,0.038294887,0.03648264,-0.00627889,0.138843202,0.098428969
9/28/2020,0.015982192,0.038294887,0.03701636,0.001582587,0.138843202,0.093983743
9/29/2020,-0.004824283,0.038294887,0.037497166,0.012525583,0.138843202,0.089574578
9/30/2020,0.008219843,0.038294887,0.034103592,-0.005561903,0.138843202,0.086110129
10/1/2020,0.00527895,0.038294887,0.031597721,-0.015421675,0.138843202,0.082792006
10/2/2020,-0.009623813,0.038294887,0.028648351,-0.004102545,0.138843202,0.081678368
10/5/2020,0.017813109,0.038294887,0.028560631,0.02034438,0.138843202,0.078672381
10/6/2020,-0.014072064,0.038294887,0.032395423,-0.017659664,0.138843202,0.077641135
10/7/2020,0.017247164,0.038294887,0.03392245,0.006069812,0.138843202,0.077293746
10/8/2020,0.007978213,0.038294887,0.035816192,0.022861385,0.138843202,0.074328129
10/9/2020,0.008755095,0.038294887,0.033052073,0.013537194,0.138843202,0.074400649
10/12/2020,0.01628253,0.038294887,0.030951662,0.043411693,0.138843202,0.072501656
10/13/2020,-0.006326892,0.038294887,0.032933601,-0.011267026,0.138843202,0.08055782
10/14/2020,-0.006645172,0.038294887,0.030707119,0.000315673,0.138843202,0.078497822
10/15/2020,-0.001528924,0.038294887,0.028928376,0.005744241,0.138843202,0.075636989
10/16/2020,0.00013491,0.038294887,0.026119868,-0.015183968,0.138843202,0.07275035
10/19/2020,-0.016464664,0.038294887,0.023452201,0.036416715,0.138843202,0.072677427
10/20/2020,0.004716195,0.038294887,0.029250761,0.014734827,0.138843202,0.077955109
10/21/2020,-0.002198114,0.038294887,0.026605713,0.073384054,0.138843202,0.075877618
10/22/2020,0.005205354,0.038294887,0.024154403,0.011027988,0.138843202,0.101102158
10/23/2020,0.003439838,0.038294887,0.022235472,-0.00265297,0.138843202,0.09637521
10/26/2020,-0.018764473,0.038294887,0.020165121,0.011051765,0.138843202,0.091867278
10/27/2020,-0.003030205,0.038294887,0.02936614,0.043327559,0.138843202,0.088140049
10/28/2020,-0.035925542,0.038294887,0.026740384,-0.028445849,0.138843202,0.093558616
10/29/2020,0.011876525,0.038294887,0.049553735,0.012475103,0.138843202,0.094501
10/30/2020,-0.012203713,0.038294887,0.045996157,0.008052076,0.138843202,0.09060506
11/2/2020,0.012242951,0.038294887,0.043873369,0.000292785,0.138843202,0.086827015
11/3/2020,0.017642738,0.038294887,0.041327905,0.029078415,0.138843202,0.083244443
11/4/2020,0.021807526,0.038294887,0.041753343,0.013061445,0.138843202,0.084251251
11/5/2020,0.019273266,0.038294887,0.04456542,0.097415811,0.138843202,0.081626042
11/6/2020,-0.000287757,0.038294887,0.045194805,-0.00089693,0.138843202,0.122154154
11/9/2020,0.011631975,0.038294887,0.040358687,-0.015118674,0.138843202,0.115213674
11/10/2020,-0.001400775,0.038294887,0.038145971,-0.002704687,0.138843202,0.110352046
11/11/2020,0.007622728,0.038294887,0.034221932,0.026488016,0.138843202,0.104761132
11/12/2020,-0.010028652,0.038294887,0.031593438,0.035966701,0.138843202,0.102391306
11/13/2020,0.013518547,0.038294887,0.031083034,0.002544313,0.138843202,0.102874253
11/16/2020,0.011580735,0.038294887,0.031429899,0.024115941,0.138843202,0.097983367
11/17/2020,-0.004803444,0.038294887,0.030718286,0.054102476,0.138843202,0.095863081
11/18/2020,-0.011631211,0.038294887,0.028323886,0.008948,0.138843202,0.104302194
11/19/2020,0.003938676,0.038294887,0.029326543,0.00073462,0.138843202,0.099401181
11/20/2020,-0.006815737,0.038294887,0.026483433,0.044148763,0.138843202,0.094979928
11/23/2020,0.005620108,0.038294887,0.025411692,-0.013908043,0.138843202,0.099192222
11/24/2020,0.016032459,0.038294887,0.023380891,0.039680268,0.138843202,0.096387224
11/25/2020,-0.001585675,0.038294887,0.027397643,-0.019839332,0.138843202,0.098901966
11/27/2020,0.002394111,0.038294887,0.024728029,-0.090670048,0.138843202,0.096846214
11/30/2020,-0.004606141,0.038294887,0.022275456,0.13727715,0.138843202,0.126848287
12/1/2020,0.011208141,0.038294887,0.02105664,-0.042830531,0.138843202,0.17424268
12/2/2020,0.001789565,0.038294887,0.022416309,0.020950814,0.138843202,0.168501988
12/3/2020,-0.000624352,0.038294887,0.020171354,0.012643316,0.138843202,0.158295677
12/4/2020,0.008797464,0.038294887,0.018279624,-0.039099468,0.138843202,0.148809767
12/7/2020,-0.001937513,0.038294887,0.018881998,0.025963301,0.138843202,0.145497799
12/8/2020,0.002783271,0.038294887,0.017404734,-0.04641846,0.138843202,0.139011671
12/9/2020,-0.007980965,0.038294887,0.015883895,0.012625041,0.138843202,0.138816044
12/10/2020,-0.001285935,0.038294887,0.017856337,-0.01569464,0.138843202,0.13170036
12/11/2020,-0.001265798,0.038294887,0.016385805,-0.011347357,0.138843202,0.125941105
12/14/2020,-0.004368788,0.038294887,0.015109169,0.063697859,0.138843202,0.120371245
12/15/2020,0.012838482,0.038294887,0.015120688,0.008816158,0.138843202,0.126917402
12/16/2020,0.001771226,0.038294887,0.019546438,0.093051598,0.138843202,0.12090791
12/17/2020,0.005741143,0.038294887,0.01766253,0.067782427,0.138843202,0.140528945
12/18/2020,-0.003517297,0.038294887,0.016921171,0.014487681,0.138843202,0.145662367
12/21/2020,-0.003913928,0.038294887,0.016238042,-0.014578896,0.138843202,0.13813943
12/22/2020,-0.002075245,0.038294887,0.015841081,0.042076568,0.138843202,0.131744321
12/23/2020,0.000745533,0.038294887,0.01487593,-0.023039437,0.138843202,0.129919039
12/24/2020,0.00353035,0.038294887,0.013610923,0.021057909,0.138843202,0.12562678
12/28/2020,0.008684708,0.038294887,0.012848587,0.131982259,0.138843202,0.120761144
12/29/2020,-0.002229865,0.038294887,0.01483069,0.010198176,0.138843202,0.160418605
12/30/2020,0.001340648,0.038294887,0.014074445,0.052625182,0.138843202,0.152212452
12/31/2020,0.006418205,0.038294887,0.01291922,0.005558802,0.138843202,0.150964501
1/4/2021,-0.014864763,0.038294887,0.013445264,0.097502669,0.135029507,0.143007198
1/5/2021,0.007057631,0.038294887,0.022274359,0.061280012,0.135029507,0.158704826
1/6/2021,0.005693603,0.038294887,0.021260047,0.080021828,0.135029507,0.159083061
1/7/2021,0.01473826,0.038294887,0.01991959,0.066870924,0.135029507,0.165671628
1/8/2021,0.005476837,0.038294887,0.024154861,0.03559289,0.135029507,0.166725315
1/11/2021,-0.006576328,0.038294887,0.022276371,-0.137214909,0.135029507,0.160469723
1/12/2021,0.000415702,0.038294887,0.02193198,-0.047316478,0.137231138,0.195692667
1/13/2021,0.002273056,0.038294887,0.019723706,0.095339721,0.137231138,0.190256859
1/14/2021,-0.003760513,0.038294887,0.017852628,0.048921613,0.137231138,0.197827526
1/15/2021,-0.007216001,0.038294887,0.017116674,-0.062166499,0.137231138,0.191143875
1/19/2021,0.008103458,0.038294887,0.018285478,-0.020730853,0.137231138,0.189595714
1/20/2021,0.013839417,0.038294887,0.018513573,-0.014579217,0.137231138,0.180270369
1/21/2021,0.000316673,0.038294887,0.022562081,-0.142528131,0.137231138,0.171150465
1/22/2021,-0.003015153,0.038294887,0.020263477,0.068333411,0.138843202,0.206539647
1/25/2021,0.003609318,0.038294887,0.018865119,-0.019561525,0.138843202,0.203502167
1/26/2021,-0.001489943,0.038294887,0.017316236,0.006266383,0.138843202,0.193089117
1/27/2021,-0.026013315,0.038294887,0.015994294,-0.067874345,0.138843202,0.182541722
1/28/2021,0.009713299,0.038294887,0.035006171,0.09502026,0.138843202,0.183368574
1/29/2021,-0.019500378,0.038294887,0.032858751,0.025090071,0.138843202,0.19144879
2/1/2021,0.0159243,0.038294887,0.038091515,-0.022968439,0.138843202,0.182163437
2/2/2021,0.013802529,0.038294887,0.038277279,0.057167939,0.138843202,0.173945461
2/3/2021,0.001008261,0.038294887,0.037310527,0.053773898,0.138843202,0.171500299
2/4/2021,0.010794848,0.038294887,0.033289046,-0.014678677,0.138843202,0.168501858
2/5/2021,0.00388992,0.038294887,0.031902927,0.032458853,0.138843202,0.160492716
2/8/2021,0.007372107,0.038294887,0.028772617,0.191526715,0.138843202,0.154459771
2/9/2021,-0.001114145,0.038294887,0.026842356,0.006142619,0.138843202,0.218854089
2/10/2021,-0.000345245,0.038294887,0.024207164,-0.034203203,0.138843202,0.206967108
2/11/2021,0.001661075,0.038294887,0.021798832,0.064467616,0.138843202,0.198860486
2/12/2021,0.004699971,0.038294887,0.01957772,-0.008478465,0.138843202,0.195717793
2/16/2021,-0.000569435,0.038294887,0.018116486,0.035059159,0.138843202,0.185884276
2/17/2021,-0.000320453,0.038294887,0.016394529,0.058214152,0.138843202,0.178504428
2/18/2021,-0.004425614,0.038294887,0.014846835,-0.009038227,0.138843202,0.175925055
2/19/2021,-0.001856619,0.038294887,0.015007183,0.078285135,0.138843202,0.167318578
2/22/2021,-0.007762893,0.038294887,0.014102424,-0.030536104,0.138843202,0.171520685
2/23/2021,0.00125553,0.038294887,0.016618882,-0.104585245,0.138843202,0.165357021
2/24/2021,0.011287668,0.038294887,0.01509874,0.017881496,0.138843202,0.181293387
2/25/2021,-0.024783394,0.038294887,0.018361643,-0.053969759,0.138843202,0.172629078
2/26/2021,-0.004761532,0.038294887,0.034961992,-0.016142075,0.138843202,0.170755517
3/1/2021,0.023512173,0.038294887,0.031835046,0.068620141,0.138843202,0.163040664
3/2/2021,-0.008113679,0.038294887,0.039264537,-0.025554925,0.138843202,0.16477072
3/3/2021,-0.013152336,0.038294887,0.036539262,0.043664728,0.138843202,0.158451652
3/4/2021,-0.013508038,0.038294887,0.036682451,-0.039906122,0.138843202,0.154826328
3/5/2021,0.019308356,0.038294887,0.036985394,0.00751142,0.138843202,0.151489913
3/8/2021,-0.005373643,0.038294887,0.039617536,0.065637733,0.138843202,0.144008224
3/9/2021,0.014055401,0.038294887,0.035866517,0.04815684,0.138843202,0.147227545
3/10/2021,0.006012204,0.038294887,0.035466282,0.02137418,0.138843202,0.145477103
3/11/2021,0.010341826,0.038294887,0.031905304,0.031573,0.138843202,0.139407415
3/12/2021,0.001014883,0.038294887,0.030421792,-0.008216873,0.138843202,0.135182063
3/15/2021,0.00647094,0.038294887,0.026935954,-0.02516734,0.138843202,0.129225068
3/16/2021,-0.001570917,0.038294887,0.024803895,0.015929472,0.138843202,0.12532767
3/17/2021,0.002875245,0.038294887,0.022287857,0.035724187,0.138843202,0.120175271
3/18/2021,-0.01487056,0.038294887,0.019983114,-0.017339152,0.138843202,0.118147028
3/19/2021,-0.000602886,0.038294887,0.026430899,0.008394319,0.138843202,0.114031442
3/22/2021,0.007000557,0.038294887,0.02366937,-0.067666664,0.138843202,0.108808709
3/23/2021,-0.007660118,0.038294887,0.022348986,0.003840115,0.138843202,0.12015947
3/24/2021,-0.005482337,0.038294887,0.02256714,-0.036551758,0.138843202,0.114868043
3/25/2021,0.005226583,0.038294887,0.021672454,-0.020485433,0.138843202,0.114865248
3/26/2021,0.016494419,0.038294887,0.020072273,0.064288419,0.138843202,0.111564136
3/29/2021,-0.00086839,0.038294887,0.025715402,0.046300134,0.138843202,0.118815181
3/30/2021,-0.003162829,0.038294887,0.023115849,0.02001461,0.138843202,0.119562277
3/31/2021,0.003615954,0.038294887,0.021313842,1.94E-05,0.138843202,0.115242098
4/1/2021,0.01175583,0.038294887,0.019362389,0.002999233,0.138843202,0.110321163
4/5/2021,0.014334988,0.038294887,0.021561194,-0.00064204,0.138843202,0.105693008
4/6/2021,-0.000974005,0.038294887,0.024995497,-0.014763898,0.138843202,0.101308596
4/7/2021,0.001474146,0.038294887,0.022447831,-0.037528871,0.138843202,0.098355534
4/8/2021,0.004211751,0.038294887,0.020112869,0.039787676,0.138843202,0.100309171
4/9/2021,0.007690288,0.038294887,0.018429097,-0.00135455,0.138843202,0.101202469
4/12/2021,-0.000196098,0.038294887,0.01837058,0.027908883,0.138843202,0.097111498
4/13/2021,0.003289072,0.038294887,0.016640674,0.058527143,0.138843202,0.095628488
4/14/2021,-0.004096104,0.038294887,0.015285147,-0.006219938,0.138843202,0.102698094
4/15/2021,0.011033101,0.038294887,0.015293424,0.003232251,0.138843202,0.098849337
4/16/2021,0.003602323,0.038294887,0.018323751,-0.027886622,0.138843202,0.094847179
4/19/2021,-0.00532069,0.038294887,0.016803195,-0.099804336,0.138843202,0.094403553
4/20/2021,-0.006825561,0.038294887,0.017045605,0.013347501,0.138843202,0.122557859
4/21/2021,0.009263021,0.038294887,0.018062985,-0.046519746,0.138843202,0.117523403
4/22/2021,-0.009253338,0.038294887,0.01893186,-0.040581884,0.138843202,0.119566303
4/23/2021,0.01086941,0.038294887,0.020971166,-0.013001303,0.138843202,0.119550125
4/26/2021,0.001780685,0.038294887,0.022066031,0.055726546,0.138843202,0.115083342
4/27/2021,-0.000214919,0.038294887,0.019834261,0.018548319,0.138843202,0.118508705
4/28/2021,-0.000845898,0.038294887,0.017965427,-0.003794255,0.138843202,0.114166764
4/29/2021,0.006740042,0.038294887,0.016423868,-0.023429674,0.138843202,0.109811365
4/30/2021,-0.007220713,0.038294887,0.016281751,0.075415188,0.138843202,0.107211703
5/3/2021,0.002744322,0.038294887,0.017708015,-0.009567373,0.138843202,0.118638014
5/4/2021,-0.006700737,0.038294887,0.016131989,-0.069993636,0.138843202,0.114035646
5/5/2021,0.000703216,0.038294887,0.01728379,0.073897086,0.138843202,0.124004203
5/6/2021,0.008132299,0.038294887,0.015642658,-0.018055094,0.138843202,0.132203564
5/7/2021,0.007346291,0.038294887,0.016455777,0.016877097,0.138843202,0.127327517
5/10/2021,-0.010490481,0.038294887,0.016622088,-0.026439549,0.138843202,0.122462395
5/11/2021,-0.00871175,0.038294887,0.020450429,0.015009957,0.138843202,0.11946
5/12/2021,-0.021682782,0.038294887,0.021788523,-0.142967147,0.138843202,0.114956477
5/13/2021,0.012099645,0.038294887,0.033813594,0.011442928,0.139383113,0.160773221
5/14/2021,0.014807779,0.038294887,0.032741538,0.003300187,0.139383113,0.153486512
5/17/2021,-0.002533258,0.038294887,0.033417468,-0.136007945,0.139383113,0.146599964
5/18/2021,-0.008553772,0.038294887,0.029857059,-0.014531934,0.139383113,0.179059197
5/19/2021,-0.002947752,0.038294887,0.028920311,-0.148107076,0.139383113,0.171194568
5/20/2021,0.010499429,0.038294887,0.026138026,0.097275016,0.140026234,0.204098635
5/21/2021,-0.000784188,0.038294887,0.025843932,-0.089139817,0.140026234,0.210074252
5/24/2021,0.009862497,0.038294887,0.023162221,0.036875028,0.140026234,0.213968159
5/25/2021,-0.002127545,0.038294887,0.023188183,-0.007878783,0.140026234,0.205594331
5/26/2021,0.001875058,0.038294887,0.021112221,0.022961566,0.140026234,0.195699368
5/27/2021,0.001164636,0.038294887,0.018978462,-0.022057181,0.140026234,0.187240069
5/28/2021,0.000768586,0.038294887,0.017097043,-0.073936112,0.140026234,0.179557714
6/1/2021,-0.000492455,0.038294887,0.015456548,0.027282316,0.140026234,0.181979304
6/2/2021,0.001445889,0.038294887,0.014157526,0.023977789,0.140026234,0.17472135
6/3/2021,-0.003635303,0.038294887,0.012894014,0.042556617,0.140026234,0.167683087
6/4/2021,0.008795303,0.038294887,0.013165759,-0.060840387,0.140026234,0.163378796
6/7/2021,-0.000797056,0.038294887,0.0151265,-0.094703998,0.140026234,0.164111018
6/8/2021,0.00017501,0.038294887,0.013961387,-0.002627775,0.140026234,0.17516762
6/9/2021,-0.001825533,0.038294887,0.012821952,0.109474102,0.140026234,0.167088388
6/10/2021,0.004641455,0.038294887,0.012324459,-0.017354743,0.140026234,0.181915125
6/11/2021,0.001946539,0.038294887,0.012119188,0.017067578,0.140026234,0.174225198
6/14/2021,0.001813556,0.038294887,0.011240856,0.074411394,0.140026234,0.166633442
6/15/2021,-0.00201372,0.038294887,0.010485305,0.004658453,0.140026234,0.169557487
6/16/2021,-0.005404704,0.038294887,0.010538333,-0.052307032,0.140026234,0.161797551
6/17/2021,-0.000435811,0.038294887,0.012643929,-0.007684761,0.140026234,0.160648595
6/18/2021,-0.013211356,0.038294887,0.011805474,-0.061401591,0.140026234,0.153543876
6/21/2021,0.013905164,0.038294887,0.020666491,-0.12201039,0.140026234,0.155336596
6/22/2021,0.005111406,0.038294887,0.024315897,0.025833048,0.140026234,0.179077243
6/23/2021,-0.001083871,0.038294887,0.022096411,0.036766675,0.140026234,0.171903482
6/24/2021,0.00579443,0.038294887,0.019828329,0.0274757,0.140026234,0.166484751
6/25/2021,0.003325063,0.038294887,0.018594679,-0.091304654,0.140026234,0.16023777
6/28/2021,0.002312289,0.038294887,0.016843552,0.08470225,0.140026234,0.170474838
6/29/2021,0.000277298,0.038294887,0.015225448,0.040785121,0.140026234,0.176039055
6/30/2021,0.001327278,0.038294887,0.013835482,-0.023325203,0.140026234,0.170909423
7/1/2021,0.005208041,0.038294887,0.012631388,-0.042818246,0.140026234,0.164309971
7/2/2021,0.007472096,0.038294887,0.012697799,0.009632021,0.140026234,0.160937871
7/6/2021,-0.002023903,0.038294887,0.014089633,0.00992632,0.140026234,0.153715991
7/7/2021,0.003353347,0.038294887,0.013475992,-0.011157827,0.140026234,0.146953463
7/8/2021,-0.008597881,0.038294887,0.012648982,-0.029311779,0.140026234,0.140647569
7/9/2021,0.011214826,0.038294887,0.01684891,0.027617363,0.140026234,0.136777183
7/12/2021,0.003445233,0.038294887,0.019656317,-0.019182875,0.140026234,0.132301805
7/13/2021,-0.003523011,0.038294887,0.017716302,-0.013782086,0.140026234,0.127340126
7/14/2021,0.001164257,0.038294887,0.016933721,0.0036726,0.140026234,0.122378668
7/15/2021,-0.003267574,0.038294887,0.015281779,-0.032249468,0.140026234,0.116782313
7/16/2021,-0.007567415,0.038294887,0.014914063,-0.011366531,0.140026234,0.115477844
7/19/2021,-0.015996781,0.038294887,0.017177785,-0.019400131,0.140026234,0.110776078
7/20/2021,0.015048806,0.038294887,0.025910979,-0.033338556,0.140026234,0.107550695
7/21/2021,0.008208042,0.038294887,0.028509274,0.074434172,0.140026234,0.107313592
7/22/2021,0.002014639,0.038294887,0.026602305,0.006283789,0.140026234,0.11930739
7/23/2021,0.010094332,0.038294887,0.023638195,0.038503942,0.140026234,0.11436107
7/26/2021,0.002379367,0.038294887,0.023604341,0.106022293,0.140026234,0.113517307
7/27/2021,-0.004723583,0.038294887,0.021094743,0.053942853,0.140026234,0.138209205
7/28/2021,-0.000186279,0.038294887,0.02015231,0.014835127,0.140026234,0.138808232
7/29/2021,0.004197332,0.038294887,0.018113122,0.000312874,0.140026234,0.133240773
7/30/2021,-0.005420714,0.038294887,0.016643615,0.054172231,0.140026234,0.12730407
8/2/2021,-0.001844506,0.038294887,0.016987917,-0.074535839,0.140026234,0.128980523
8/3/2021,0.008169961,0.038294887,0.015784143,-0.027122491,0.140026234,0.138261248
8/4/2021,-0.004643151,0.038294887,0.016554223,0.040943165,0.140026234,0.134318627
8/5/2021,0.005987486,0.038294887,0.016539323,0.027838357,0.140026234,0.132519984
8/6/2021,0.001673865,0.038294887,0.01598881,0.046538141,0.140026234,0.128342101
8/9/2021,-0.00094035,0.038294887,0.014441216,0.07963,0.140026234,0.128172944
8/10/2021,0.000992187,0.038294887,0.013422368,-0.016974141,0.140026234,0.138284801
8/11/2021,0.001274931,0.038294887,0.012293406,0.000188761,0.140026234,0.132916851
8/12/2021,0.004137808,0.038294887,0.011345583,-0.025891754,0.140026234,0.126966127
8/13/2021,0.001606016,0.038294887,0.0111675,0.07300948,0.140026234,0.123519993
8/16/2021,0.002617422,0.038294887,0.010431143,-0.038147009,0.140026234,0.131827846
8/17/2021,-0.007085744,0.038294887,0.009953671,-0.028869199,0.140026234,0.130309625
8/18/2021,-0.010806653,0.038294887,0.013955911,0.002364967,0.140026234,0.126958874
8/19/2021,0.001255903,0.038294887,0.019695594,0.041885853,0.140026234,0.121227067
8/20/2021,0.008108604,0.038294887,0.017511384,0.054597907,0.140026234,0.120626656
8/23/2021,0.008487668,0.038294887,0.017907246,0.004186121,0.140026234,0.123177553
8/24/2021,0.001494619,0.038294887,0.018426716,-0.037844894,0.140026234,0.1177732
8/25/2021,0.002217657,0.038294887,0.016419784,0.025960122,0.140026234,0.117385472
8/26/2021,-0.00584195,0.038294887,0.01478946,-0.042102297,0.140026234,0.114174608
8/27/2021,0.008769072,0.038294887,0.01610212,0.04409943,0.140026234,0.115263287
8/30/2021,0.004297324,0.038294887,0.017346646,-0.041700089,0.140026234,0.11556837
8/31/2021,-0.001350027,0.038294887,0.015968894,0.002371072,0.140026234,0.116420628
9/1/2021,0.00031164,0.038294887,0.014747253,0.035005654,0.140026234,0.111319929
9/2/2021,0.002838606,0.038294887,0.013420752,0.009792725,0.140026234,0.109905413
9/3/2021,-0.000335087,0.038294887,0.012453179,0.014044128,0.140026234,0.105570896
9/7/2021,-0.003401352,0.038294887,0.011681772,-0.066409405,0.139383113,0.101624899
9/8/2021,-0.001319437,0.038294887,0.012399727,-0.015494794,0.139383113,0.112683284
9/9/2021,-0.004616247,0.038294887,0.011928625,0.006488391,0.139383113,0.109098775
9/10/2021,-0.007752552,0.038294887,0.013374383,-0.033035187,0.139383113,0.104680502
9/13/2021,0.0022739,0.038294887,0.016837895,0.001762198,0.139383113,0.104256493
9/14/2021,-0.005763214,0.038294887,0.015143972,0.046272007,0.139383113,0.100210707
9/15/2021,0.008438294,0.038294887,0.016377358,0.022754601,0.139383113,0.102811285
9/16/2021,-0.001552345,0.038294887,0.017435621,-0.008190739,0.139383113,0.10038903
9/17/2021,-0.00915263,0.038294887,0.015982564,-0.01085408,0.139383113,0.096570842
9/20/2021,-0.017123078,0.038294887,0.019683695,-0.098262407,0.139383113,0.09361502
9/21/2021,-0.000812689,0.038294887,0.029790083,-0.051488268,0.139383113,0.121920854
9/22/2021,0.009474585,0.038294887,0.025897614,0.068399602,0.139383113,0.12453154
9/23/2021,0.01206168,0.038294887,0.025056198,0.029856309,0.139383113,0.131569005
9/24/2021,0.001459943,0.038294887,0.026106567,-0.046862195,0.139383113,0.127715654
9/27/2021,-0.002780244,0.038294887,0.022725262,-0.014199854,0.139383113,0.12848712
9/28/2021,-0.020574318,0.038294887,0.020636372,-0.028852333,0.139383113,0.12338381
9/29/2021,0.001567954,0.038294887,0.033795059,0.012828925,0.139383113,0.120504218
9/30/2021,-0.011981203,0.038294887,0.029212288,0.05218276,0.139383113,0.11591714
10/1/2021,0.011425952,0.038294887,0.030621934,0.094208419,0.139383113,0.118416374
10/4/2021,-0.013070952,0.038294887,0.029715309,0.02048745,0.139383113,0.13676017
10/5/2021,0.010469517,0.038294887,0.031748678,0.047747611,0.139383113,0.131951838
10/6/2021,0.004094399,0.038294887,0.03006914,0.072014101,0.139383113,0.131721124
10/7/2021,0.008264039,0.038294887,0.026449935,-0.028498794,0.139383113,0.138730636
10/8/2021,-0.001915557,0.038294887,0.024809158,0.003003761,0.139383113,0.134572405
10/11/2021,-0.006889442,0.038294887,0.022096957,0.063131919,0.139383113,0.128201095
10/12/2021,-0.002419706,0.038294887,0.022047564,-0.025435764,0.139383113,0.132636451
10/13/2021,0.003017956,0.038294887,0.019969773,0.023978815,0.139383113,0.128696903
10/14/2021,0.016919162,0.038294887,0.017858362,-0.001387246,0.139383113,0.124093143
10/15/2021,0.007432521,0.038294887,0.025774421,0.071887458,0.139383113,0.118626039
10/18/2021,0.003369088,0.038294887,0.023940565,0.006991273,0.139383113,0.127637631
10/19/2021,0.007366143,0.038294887,0.021206295,0.035413444,0.139383113,0.12192167
10/20/2021,0.003657334,0.038294887,0.020367948,0.026577835,0.139383113,0.119670019
10/21/2021,0.002991393,0.038294887,0.018366338,-0.059027668,0.139383113,0.116305577
10/22/2021,-0.001073129,0.038294887,0.016606533,-0.024702251,0.139383113,0.122375351
10/25/2021,0.004736959,0.038294887,0.015338873,0.037950387,0.139383113,0.119101033
10/26/2021,0.001818141,0.038294887,0.014663138,-0.043377186,0.139383113,0.11787014
10/27/2021,-0.00506437,0.038294887,0.013480535,-0.031663844,0.139383113,0.11872833
10/28/2021,0.009781288,0.038294887,0.014803774,0.035934492,0.139383113,0.116791148
10/29/2021,0.001947437,0.038294887,0.017203023,0.026144376,0.139383113,0.115166642
11/1/2021,0.001798459,0.038294887,0.015570625,-0.019858399,0.139383113,0.112061227
11/2/2021,0.003673607,0.038294887,0.014235343,0.035775877,0.139383113,0.108751768
11/3/2021,0.006440495,0.038294887,0.013443101,-0.004062806,0.139383113,0.108068321
11/4/2021,0.004173222,0.038294887,0.014005614,-0.024399034,0.139383113,0.103422086
11/5/2021,0.00372585,0.038294887,0.013403058,-0.005328129,0.139383113,0.101326883
11/8/2021,0.000887394,0.038294887,0.012796224,0.100185151,0.139383113,0.097451585
11/9/2021,-0.003504911,0.038294887,0.011984519,-0.008845099,0.139383113,0.124851911
